time,crd
32,CR11B
42,CR11B
62,CR11B
106,CR11B
28,CR11B
25,CR11B
27,CR11B
28,CR11B
23,CR11B
40,CR11B
52,CR11B
20,CR11B
66,CR11B
62,CR11B
51,CR11B
23,CR11B
41,CR11B
26,CR11B
44,CR11B
49,CR11B
106,CR11B
42,CR11B
57,CR11B
112,CR11B
45,CR11B
24,CR11B
56,CR11B
49,CR11B
44,CR11B
141,CR11B
129,CR11B
48,CR11B
29,CR11B
42,CR11B
22,CR11B
41,CR11B
29,CR11B
28,CR11B
26,CR11B
48,CR11B
49,CR11B
22,CR11B
42,CR11B
80,CR11B
51,CR11B
45,CR11B
119,CR11B
112,CR11B
32,CR11B
37,CR11B
39,CR11B
43,CR11B
73,CR11B
58,CR11B
30,CR11B
32,CR11B
47,CR11B
27,CR11B
46,CR11B
17,CR11B
36,CR11B
97,CR11B
529,CR11B
27,CR11B
65,CR11B
34,CR11B
49,CR11B
103,CR11B
44,CR11B
23,CR11B
24,CR11B
66,CR11B
38,CR11B
32,CR11B
42,CR11B
28,CR11B
43,CR11B
39,CR11B
123,CR11B
46,CR11B
94,CR11B
49,CR11B
29,CR11B
92,CR11B
48,CR11B
26,CR11B
137,CR11B
52,CR11B
34,CR11B
53,CR11B
114,CR11B
31,CR11B
54,CR11B
50,CR11B
30,CR11B
30,CR11B
30,CR11B
38,CR11B
40,CR11B
102,CR11B
46,CR11B
44,CR11B
26,CR11B
31,CR11B
23,CR11B
29,CR11B
50,CR11B
30,CR11B
50,CR11B
44,CR11B
30,CR11B
57,CR11B
154,CR11B
29,CR11B
56,CR11B
44,CR11B
23,CR11B
38,CR11B
42,CR11B
40,CR11B
40,CR11B
42,CR11B
44,CR11B
19,CR11B
50,CR11B
24,CR11B
99,CR11B
80,CR11B
32,CR11B
28,CR11B
51,CR11B
27,CR11B
37,CR11B
41,CR11B
82,CR11B
35,CR11B
25,CR11B
26,CR11B
49,CR11B
30,CR11B
55,CR11B
56,CR11B
45,CR11B
28,CR11B
44,CR11B
30,CR11B
48,CR11B
38,CR11B
50,CR11B
21,CR11B
136,CR11B
61,CR11B
115,CR12A
42,CR12A
26,CR12A
50,CR12A
52,CR12A
43,CR12A
31,CR12A
36,CR12A
63,CR12A
76,CR12A
38,CR12A
40,CR12A
32,CR12A
60,CR12A
39,CR12A
74,CR12A
41,CR12A
44,CR12A
58,CR12A
35,CR12A
44,CR12A
46,CR12A
48,CR12A
46,CR12A
42,CR12A
49,CR12A
28,CR12A
48,CR12A
54,CR12A
75,CR12A
37,CR12A
41,CR12A
39,CR12A
30,CR12A
78,CR12A
42,CR12A
29,CR12A
25,CR12A
32,CR12A
65,CR12A
33,CR12A
39,CR12A
72,CR12A
52,CR12A
37,CR12A
49,CR12A
62,CR12A
41,CR12A
61,CR12A
164,CR12A
43,CR12A
42,CR12A
100,CR12A
62,CR12A
39,CR12A
55,CR12A
41,CR12A
49,CR12A
27,CR12A
36,CR12A
52,CR12A
55,CR12A
57,CR12A
245,CR12A
46,CR12A
36,CR12A
40,CR12A
59,CR12A
51,CR12A
41,CR12A
62,CR12A
34,CR12A
38,CR12A
31,CR12A
47,CR12A
66,CR12A
36,CR12A
48,CR12A
27,CR12A
36,CR12A
50,CR12A
50,CR12A
56,CR12A
42,CR12A
60,CR12A
46,CR12A
37,CR12A
29,CR12A
41,CR12A
51,CR12A
29,CR12A
90,CR12A
41,CR12A
74,CR12A
58,CR12A
50,CR12A
36,CR12A
99,CR12A
47,CR12A
35,CR12A
46,CR12A
48,CR12A
51,CR12A
56,CR12A
37,CR12A
39,CR12A
43,CR12A
39,CR12A
29,CR12B
46,CR12B
36,CR12B
18,CR12B
40,CR12B
21,CR12B
33,CR12B
33,CR12B
26,CR12B
104,CR12B
71,CR12B
34,CR12B
36,CR12B
64,CR12B
48,CR12B
32,CR12B
17,CR12B
29,CR12B
32,CR12B
41,CR12B
17,CR12B
41,CR12B
35,CR12B
48,CR12B
26,CR12B
25,CR12B
55,CR12B
49,CR12B
36,CR12B
60,CR12B
97,CR12B
84,CR12B
27,CR12B
61,CR12B
39,CR12B
39,CR12B
33,CR12B
32,CR12B
21,CR12B
68,CR12B
33,CR12B
35,CR12B
46,CR12B
109,CR12B
23,CR12B
68,CR12B
28,CR12B
27,CR12B
20,CR12B
39,CR12B
37,CR12B
45,CR12B
28,CR12B
45,CR12B
41,CR12B
56,CR12B
96,CR12B
63,CR12B
35,CR12B
27,CR12B
41,CR12B
45,CR12B
54,CR12B
56,CR12B
35,CR12B
20,CR12B
22,CR12B
21,CR12B
28,CR12B
45,CR12B
22,CR12B
18,CR12B
23,CR12B
26,CR12B
161,CR12B
31,CR12B
19,CR12B
33,CR12B
31,CR12B
37,CR12B
42,CR12B
24,CR12B
18,CR12B
66,CR12B
22,CR12B
46,CR12B
64,CR12B
27,CR12B
43,CR12B
42,CR12B
31,CR12B
42,CR12B
26,CR12B
69,CR12B
62,CR12B
362,CR12B
30,CR12B
53,CR12B
29,CR12B
45,CR12B
23,CR12B
24,CR12B
42,CR12B
38,CR12B
97,CR12B
23,CR12B
24,CR12B
41,CR12B
36,CR12B
36,CR12B
38,CR12B
27,CR12B
55,CR12B
39,CR12B
32,CR12B
109,CR12B
54,CR12B
35,CR12B
29,CR12B
45,CR12B
53,CR12B
53,CR12B
30,CR12B
27,CR12B
40,CR12B
29,CR12B
26,CR12B
47,CR12B
32,CR12B
34,CR12B
27,CR12B
40,CR12B
49,CR12B
27,CR12B
26,CR12B
48,CR12B
40,CR12B
48,CR12B
30,CR12B
38,CR12B
47,CR12B
46,CR12B
41,CR12B
40,CR12B
39,CR12B
25,CR12B
32,CR12B
52,CR12B
37,CR12B
42,CR12B
33,CR12B
22,CR12B
50,CR12B
87,CR12B
45,CR12B
18,CR12B
39,CR12B
26,CR12B
30,CR12B
23,CR12B
43,CR12B
39,CR12B
37,CR12B
26,CR12B
85,CR12B
26,CR12B
39,CR12B
153,CR12B
46,CR12B
49,CR12B
80,CR12B
33,CR12B
36,CR12B
47,CR12B
29,CR12B
31,CR12B
48,CR12B
46,CR12B
29,CR12B
35,CR12B
49,CR12B
64,CR12B
46,CR12B
29,CR12B
31,CR12B
17,CR12B
33,CR12B
74,CR13A
582,CR13A
127,CR13A
136,CR13A
150,CR13A
90,CR13A
132,CR13A
150,CR13A
99,CR13A
137,CR13A
77,CR13A
47,CR13A
132,CR13A
191,CR13A
317,CR13A
43,CR13A
175,CR13A
79,CR13A
397,CR13A
122,CR13A
269,CR13A
200,CR13A
160,CR13A
36,CR13A
105,CR13A
168,CR13A
144,CR13A
134,CR13A
229,CR13A
169,CR13A
103,CR13A
95,CR13A
535,CR13A
477,CR13A
65,CR13A
251,CR13A
104,CR13A
580,CR13A
132,CR13A
133,CR13A
125,CR13A
145,CR13A
132,CR13A
62,CR13A
74,CR13A
193,CR13A
159,CR13A
216,CR13A
55,CR13A
48,CR13A
81,CR13A
156,CR13A
119,CR13A
160,CR13A
117,CR13A
65,CR13A
68,CR13A
116,CR13A
95,CR13A
237,CR13A
54,CR13A
57,CR13A
90,CR13A
54,CR13A
50,CR13A
58,CR13A
103,CR13A
120,CR13A
66,CR13A
40,CR13A
136,CR13A
224,CR13A
188,CR13A
126,CR13A
51,CR13A
96,CR13A
116,CR13A
134,CR13A
167,CR13A
108,CR13A
68,CR13A
116,CR13A
132,CR13A
163,CR13A
357,CR13A
74,CR13A
76,CR13A
98,CR13A
104,CR13A
46,CR13A
55,CR13A
137,CR13A
74,CR13A
92,CR13A
367,CR13A
152,CR13A
237,CR13A
67,CR13A
77,CR13A
273,CR13A
51,CR13A
68,CR13A
69,CR13A
53,CR13A
39,CR13A
120,CR13A
72,CR13A
46,CR13A
319,CR13B
30,CR13B
42,CR13B
193,CR13B
265,CR13B
26,CR13B
118,CR13B
990,CR13B
21,CR13B
23,CR13B
236,CR13B
90,CR13B
85,CR13B
29,CR13B
48,CR13B
31,CR13B
24,CR13B
28,CR13B
69,CR13B
152,CR13B
66,CR13B
245,CR13B
62,CR13B
27,CR13B
318,CR13B
209,CR13B
28,CR13B
63,CR13B
93,CR13B
51,CR13B
123,CR13B
96,CR13B
18,CR13B
34,CR13B
193,CR13B
136,CR13B
26,CR13B
34,CR13B
25,CR13B
62,CR13B
83,CR13B
123,CR13B
42,CR13B
110,CR13B
156,CR13B
91,CR13B
70,CR13B
95,CR13B
135,CR13B
62,CR13B
235,CR13B
27,CR13B
27,CR13B
34,CR13B
92,CR13B
28,CR13B
157,CR13B
94,CR13B
319,CR13B
19,CR13B
27,CR13B
56,CR13B
34,CR13B
102,CR13B
47,CR13B
47,CR13B
43,CR13B
60,CR13B
283,CR13B
161,CR13B
43,CR13B
20,CR13B
211,CR13B
142,CR13B
24,CR13B
139,CR13B
111,CR13B
34,CR13B
47,CR13B
168,CR13B
57,CR13B
54,CR13B
29,CR13B
23,CR13B
36,CR13B
123,CR13B
54,CR13B
161,CR13B
237,CR13B
73,CR13B
44,CR13B
26,CR13B
546,CR13B
97,CR13B
251,CR13B
24,CR13B
68,CR13B
38,CR13B
26,CR13B
22,CR13B
24,CR13B
108,CR13B
101,CR13B
27,CR13B
24,CR13B
30,CR13B
71,CR13B
52,CR13B
86,CR13B
163,CR13B
51,CR13B
35,CR13B
27,CR13B
87,CR13B
22,CR13B
194,CR13B
39,CR13B
143,CR13B
114,CR13B
35,CR13B
65,CR13B
68,CR13B
27,CR13B
309,CR13B
399,CR13B
267,CR13B
20,CR13B
29,CR13B
47,CR13B
132,CR13B
29,CR13B
111,CR13B
162,CR13B
112,CR13B
25,CR13B
83,CR13B
62,CR13B
239,CR13B
19,CR13B
33,CR13B
75,CR13B
25,CR13B
55,CR13B
24,CR13B
26,CR13B
364,CR13B
129,CR13B
44,CR13B
26,CR13B
19,CR13B
103,CR13B
68,CR13B
91,CR13B
70,CR13B
28,CR13B
41,CR13B
96,CR13B
134,CR13B
35,CR13B
25,CR13B
26,CR13B
25,CR13B
18,CR13B
69,CR13B
67,CR13B
97,CR13B
133,CR13B
90,CR13B
92,CR13B
567,CR13B
346,CR13B
20,CR13B
46,CR13B
96,CR13B
64,CR13B
56,CR13B
30,CR13B
34,CR13B
43,CR13B
51,CR13B
23,CR13B
70,CR13B
47,CR13B
219,CR13B
88,CR13B
113,CR13B
94,CR13B
44,CR14A
68,CR14A
60,CR14A
68,CR14A
286,CR14A
47,CR14A
135,CR14A
198,CR14A
71,CR14A
280,CR14A
115,CR14A
93,CR14A
277,CR14A
148,CR14A
143,CR14A
44,CR14A
100,CR14A
100,CR14A
149,CR14A
122,CR14A
74,CR14A
154,CR14A
69,CR14A
94,CR14A
204,CR14A
92,CR14A
80,CR14A
175,CR14A
133,CR14A
55,CR14A
177,CR14A
130,CR14A
62,CR14A
67,CR14A
136,CR14A
57,CR14A
125,CR14A
142,CR14A
149,CR14A
72,CR14A
169,CR14A
106,CR14A
50,CR14A
136,CR14A
134,CR14A
128,CR14A
190,CR14A
99,CR14A
58,CR14A
88,CR14A
156,CR14A
66,CR14A
63,CR14A
100,CR14A
178,CR14A
154,CR14A
134,CR14A
185,CR14A
133,CR14A
105,CR14A
68,CR14A
396,CR14A
153,CR14A
112,CR14A
49,CR14A
85,CR14A
63,CR14A
151,CR14A
110,CR14A
150,CR14A
107,CR14A
46,CR14A
135,CR14A
201,CR14A
132,CR14A
183,CR14A
97,CR14A
44,CR14A
64,CR14A
128,CR14A
95,CR14A
175,CR14A
176,CR14A
194,CR14A
46,CR14A
81,CR14A
48,CR14A
67,CR14A
207,CR14A
119,CR14A
258,CR14A
358,CR14A
343,CR14A
64,CR14A
170,CR14A
138,CR14A
107,CR14A
123,CR14A
177,CR14A
134,CR14A
148,CR14A
90,CR14A
114,CR14A
118,CR14A
61,CR14A
37,CR14A
80,CR14A
49,CR14A
193,CR14B
128,CR14B
288,CR14B
64,CR14B
184,CR14B
25,CR14B
25,CR14B
26,CR14B
27,CR14B
94,CR14B
60,CR14B
64,CR14B
90,CR14B
25,CR14B
46,CR14B
25,CR14B
89,CR14B
43,CR14B
110,CR14B
27,CR14B
25,CR14B
30,CR14B
106,CR14B
29,CR14B
54,CR14B
219,CR14B
24,CR14B
35,CR14B
25,CR14B
226,CR14B
127,CR14B
27,CR14B
107,CR14B
32,CR14B
73,CR14B
176,CR14B
63,CR14B
102,CR14B
180,CR14B
63,CR14B
85,CR14B
284,CR14B
21,CR14B
159,CR14B
21,CR14B
300,CR14B
119,CR14B
95,CR14B
22,CR14B
54,CR14B
26,CR14B
25,CR14B
47,CR14B
25,CR14B
25,CR14B
120,CR14B
85,CR14B
18,CR14B
65,CR14B
23,CR14B
53,CR14B
59,CR14B
27,CR14B
28,CR14B
37,CR14B
73,CR14B
25,CR14B
33,CR14B
180,CR14B
133,CR14B
251,CR14B
231,CR14B
136,CR14B
52,CR14B
161,CR14B
63,CR14B
39,CR14B
39,CR14B
71,CR14B
28,CR14B
135,CR14B
77,CR14B
417,CR14B
26,CR14B
140,CR14B
42,CR14B
65,CR14B
82,CR14B
34,CR14B
53,CR14B
69,CR14B
22,CR14B
86,CR14B
78,CR14B
115,CR14B
108,CR14B
105,CR14B
104,CR14B
148,CR14B
41,CR14B
111,CR14B
64,CR14B
102,CR14B
24,CR14B
206,CR14B
34,CR14B
17,CR14B
34,CR14B
333,CR14B
34,CR14B
111,CR14B
26,CR14B
284,CR14B
58,CR14B
97,CR14B
36,CR14B
30,CR14B
162,CR14B
25,CR14B
613,CR14B
71,CR14B
23,CR14B
117,CR14B
74,CR14B
102,CR14B
57,CR14B
67,CR14B
264,CR14B
229,CR14B
136,CR14B
28,CR14B
226,CR14B
57,CR14B
71,CR14B
26,CR14B
157,CR14B
34,CR14B
174,CR14B
23,CR14B
178,CR14B
24,CR14B
84,CR14B
118,CR14B
19,CR14B
24,CR14B
25,CR14B
25,CR14B
211,CR14B
139,CR14B
18,CR14B
82,CR14B
622,CR14B
36,CR14B
42,CR14B
37,CR14B
156,CR14B
21,CR14B
76,CR14B
58,CR14B
114,CR14B
35,CR14B
134,CR14B
26,CR14B
33,CR14B
37,CR14B
65,CR14B
30,CR14B
39,CR14B
78,CR14B
72,CR14B
34,CR14B
123,CR14B
28,CR14B
111,CR14B
136,CR14B
35,CR14B
150,CR14B
26,CR14B
26,CR14B
129,CR14B
188,CR14B
62,CR14B
54,CR14B
235,CR14B
99,CR14B
27,CR14B
142,CR14B
34,CR1A
831,CR1A
38,CR1A
37,CR1A
29,CR1A
44,CR1A
45,CR1A
33,CR1A
32,CR1A
31,CR1A
70,CR1A
32,CR1A
42,CR1A
66,CR1A
31,CR1A
46,CR1A
35,CR1A
33,CR1A
56,CR1A
35,CR1A
33,CR1A
42,CR1A
67,CR1A
52,CR1A
45,CR1A
40,CR1A
27,CR1A
56,CR1A
70,CR1A
109,CR1A
46,CR1A
40,CR1A
32,CR1A
33,CR1A
37,CR1A
33,CR1A
94,CR1A
51,CR1A
35,CR1A
38,CR1A
87,CR1A
56,CR1A
36,CR1A
33,CR1A
44,CR1A
30,CR1A
52,CR1A
36,CR1A
39,CR1A
52,CR1A
31,CR1A
37,CR1A
37,CR1A
29,CR1A
36,CR1A
33,CR1A
36,CR1A
31,CR1B
36,CR1B
31,CR1B
41,CR1B
51,CR1B
34,CR1B
34,CR1B
46,CR1B
35,CR1B
48,CR1B
32,CR1B
35,CR1B
33,CR1B
31,CR1B
52,CR1B
89,CR1B
33,CR1B
52,CR1B
63,CR1B
30,CR1B
32,CR1B
39,CR1B
64,CR1B
41,CR1B
49,CR1B
60,CR1B
41,CR1B
32,CR1B
102,CR1B
39,CR1B
32,CR1B
41,CR1B
36,CR1B
30,CR1B
30,CR1B
43,CR1B
115,CR1B
31,CR1B
33,CR1B
40,CR1B
31,CR1B
30,CR1B
38,CR1B
43,CR1B
33,CR1B
44,CR1B
38,CR1B
36,CR1B
78,CR1B
35,CR1B
32,CR1B
39,CR1B
34,CR1B
47,CR1B
40,CR1B
104,CR1B
43,CR1B
29,CR1B
34,CR1B
57,CR1B
34,CR1B
34,CR1B
63,CR1B
46,CR1B
30,CR1B
32,CR1B
84,CR1B
104,CR1B
46,CR1B
35,CR1B
40,CR2A
31,CR2A
45,CR2A
44,CR2A
34,CR2A
37,CR2A
44,CR2A
31,CR2A
53,CR2A
41,CR2A
147,CR2A
33,CR2A
28,CR2A
44,CR2A
29,CR2A
50,CR2A
30,CR2A
36,CR2A
50,CR2A
37,CR2A
35,CR2A
30,CR2A
29,CR2A
33,CR2A
53,CR2A
44,CR2A
30,CR2A
36,CR2A
35,CR2A
47,CR2A
75,CR2A
47,CR2A
34,CR2A
64,CR2A
37,CR2A
56,CR2A
40,CR2A
33,CR2A
40,CR2A
85,CR2A
59,CR2A
55,CR2A
70,CR2A
38,CR2A
123,CR2A
36,CR2A
44,CR2A
36,CR2A
86,CR2A
66,CR2A
53,CR2A
76,CR2A
59,CR2A
30,CR2A
31,CR2A
73,CR2A
43,CR2A
68,CR2A
65,CR2A
33,CR2A
30,CR2A
60,CR2A
31,CR2A
65,CR2A
37,CR2A
56,CR2A
65,CR2A
51,CR2A
66,CR2A
59,CR2A
33,CR2A
60,CR2A
32,CR2A
51,CR2A
60,CR2A
32,CR2A
35,CR2A
30,CR2A
36,CR2A
43,CR2A
41,CR2A
50,CR2A
54,CR2A
32,CR2A
60,CR2A
47,CR2A
30,CR2A
39,CR2A
50,CR2A
49,CR2A
42,CR2A
32,CR2A
68,CR2A
44,CR2A
59,CR2A
48,CR2A
35,CR2A
58,CR2A
71,CR2A
47,CR2A
70,CR2A
41,CR2A
54,CR2A
30,CR2A
32,CR2A
41,CR2A
48,CR2A
33,CR2A
49,CR2A
45,CR2A
37,CR2A
75,CR2A
60,CR2A
37,CR2A
57,CR2A
34,CR2A
49,CR2A
36,CR2A
34,CR2A
37,CR2A
41,CR2A
50,CR2A
41,CR2A
128,CR2A
37,CR2A
36,CR2A
47,CR2A
89,CR2A
102,CR2A
89,CR2A
39,CR2A
32,CR2A
35,CR2A
62,CR2A
57,CR2A
56,CR2A
29,CR2A
33,CR2A
31,CR2A
116,CR2A
37,CR2A
73,CR2A
112,CR2A
34,CR2A
49,CR2A
38,CR2A
47,CR2A
42,CR2A
33,CR2A
154,CR2A
32,CR2A
47,CR2A
34,CR2A
30,CR2A
28,CR2A
48,CR2A
39,CR2A
45,CR2A
36,CR2A
45,CR2A
68,CR2A
36,CR2A
37,CR2A
48,CR2A
29,CR2A
32,CR2A
38,CR2A
34,CR2A
32,CR2A
32,CR2A
40,CR2A
52,CR2A
39,CR2A
69,CR2A
32,CR2A
54,CR2A
29,CR2A
54,CR2A
31,CR2A
55,CR2A
41,CR2A
32,CR2A
51,CR2A
72,CR2A
37,CR2A
33,CR2A
46,CR2A
50,CR2A
34,CR2A
27,CR2A
33,CR2A
45,CR2A
42,CR2A
36,CR2A
84,CR2A
29,CR2A
43,CR2A
68,CR2A
63,CR2B
44,CR2B
57,CR2B
30,CR2B
42,CR2B
41,CR2B
40,CR2B
33,CR2B
40,CR2B
36,CR2B
62,CR2B
67,CR2B
43,CR2B
32,CR2B
123,CR2B
37,CR2B
81,CR2B
60,CR2B
55,CR2B
45,CR2B
38,CR2B
35,CR2B
36,CR2B
37,CR2B
34,CR2B
48,CR2B
34,CR2B
34,CR2B
130,CR2B
31,CR2B
33,CR2B
38,CR2B
39,CR2B
91,CR2B
42,CR2B
34,CR2B
31,CR2B
33,CR2B
39,CR2B
34,CR2B
262,CR2B
45,CR2B
44,CR2B
60,CR2B
34,CR2B
80,CR2B
45,CR2B
56,CR2B
69,CR2B
45,CR2B
96,CR2B
71,CR2B
38,CR2B
50,CR2B
33,CR2B
38,CR2B
35,CR2B
41,CR2B
48,CR2B
57,CR2B
46,CR2B
56,CR2B
46,CR2B
56,CR2B
33,CR2B
35,CR2B
28,CR2B
37,CR2B
42,CR2B
37,CR2B
35,CR2B
57,CR2B
51,CR2B
84,CR2B
32,CR2B
42,CR2B
39,CR2B
38,CR2B
35,CR2B
47,CR2B
101,CR2B
35,CR2B
38,CR2B
52,CR2B
40,CR2B
73,CR2B
52,CR2B
35,CR2B
48,CR2B
52,CR2B
32,CR2B
30,CR2B
30,CR2B
59,CR2B
65,CR2B
52,CR2B
52,CR2B
36,CR2B
34,CR2B
44,CR2B
43,CR2B
67,CR2B
55,CR2B
32,CR2B
34,CR2B
52,CR2B
47,CR2B
45,CR2B
32,CR2B
64,CR2B
73,CR2B
50,CR2B
36,CR2B
39,CR2B
42,CR2B
60,CR2B
56,CR2B
44,CR2B
55,CR2B
34,CR2B
45,CR2B
33,CR2B
38,CR2B
47,CR2B
31,CR2B
31,CR2B
38,CR2B
76,CR2B
51,CR2B
41,CR2B
62,CR2B
109,CR2B
44,CR2B
35,CR2B
31,CR2B
63,CR2B
72,CR2B
50,CR2B
62,CR2B
63,CR2B
31,CR2B
33,CR2B
106,CR2B
46,CR2B
31,CR2B
98,CR2B
38,CR2B
58,CR2B
48,CR2B
42,CR2B
50,CR2B
63,CR2B
38,CR2B
31,CR3A
34,CR3A
50,CR3A
29,CR3A
44,CR3A
38,CR3A
66,CR3A
35,CR3A
41,CR3A
30,CR3A
62,CR3A
40,CR3A
74,CR3A
40,CR3A
41,CR3A
34,CR3A
37,CR3A
164,CR3A
118,CR3A
36,CR3A
65,CR3A
29,CR3A
47,CR3A
53,CR3A
62,CR3A
32,CR3A
82,CR3A
29,CR3A
50,CR3A
51,CR3A
51,CR3A
40,CR3A
51,CR3A
32,CR3A
39,CR3A
49,CR3A
49,CR3A
64,CR3A
48,CR3A
79,CR3A
36,CR3A
30,CR3A
85,CR3A
32,CR3A
39,CR3A
69,CR3A
63,CR3A
33,CR3A
42,CR3A
71,CR3A
65,CR3A
69,CR3A
30,CR3A
43,CR3A
49,CR3A
39,CR3A
90,CR3A
108,CR3A
33,CR3A
39,CR3A
56,CR3A
37,CR3A
43,CR3A
33,CR3A
33,CR3A
34,CR3A
72,CR3A
32,CR3A
38,CR3A
50,CR3A
74,CR3A
66,CR3A
33,CR3A
36,CR3A
55,CR3A
38,CR3A
32,CR3A
52,CR3A
43,CR3A
69,CR3A
57,CR3A
32,CR3A
53,CR3A
30,CR3A
49,CR3A
59,CR3A
63,CR3A
54,CR3A
33,CR3A
34,CR3A
31,CR3A
71,CR3A
39,CR3A
39,CR3A
47,CR3A
45,CR3A
42,CR3A
37,CR3A
29,CR3A
32,CR3A
36,CR3A
32,CR3A
56,CR3A
33,CR3A
116,CR3A
38,CR3A
42,CR3A
41,CR3A
31,CR3A
61,CR3A
45,CR3A
50,CR3A
36,CR3A
53,CR3A
35,CR3A
110,CR3A
33,CR3A
38,CR3A
31,CR3A
40,CR3A
55,CR3A
45,CR3A
36,CR3A
32,CR3A
34,CR3A
33,CR3A
49,CR3A
41,CR3A
34,CR3A
35,CR3A
45,CR3A
140,CR3A
32,CR3A
31,CR3A
116,CR3A
48,CR3A
33,CR3A
36,CR3A
42,CR3A
35,CR3A
29,CR3A
36,CR3A
36,CR3A
55,CR3A
44,CR3A
37,CR3A
32,CR3A
70,CR3A
79,CR3A
52,CR3A
62,CR3A
63,CR3A
48,CR3A
36,CR3A
31,CR3A
103,CR3A
55,CR3A
42,CR3A
41,CR3A
78,CR3A
32,CR3A
120,CR3A
36,CR3A
39,CR3A
50,CR3A
36,CR3A
127,CR3A
45,CR3A
56,CR3A
79,CR3A
110,CR3A
35,CR3A
43,CR3A
114,CR3A
51,CR3A
30,CR3A
34,CR3A
54,CR3A
43,CR3A
65,CR3A
35,CR3A
30,CR3A
40,CR3A
31,CR3A
67,CR3A
32,CR3A
60,CR3A
163,CR3A
36,CR3A
65,CR3A
35,CR3A
106,CR3A
95,CR3A
45,CR3A
38,CR3A
30,CR3A
30,CR3A
28,CR3A
30,CR3A
32,CR3A
35,CR3A
42,CR3A
60,CR3A
33,CR3A
165,CR3A
41,CR3A
34,CR3A
60,CR3A
61,CR3A
37,CR3A
35,CR3A
34,CR3A
106,CR3A
33,CR3A
32,CR3A
39,CR3A
35,CR3A
34,CR3A
34,CR3A
32,CR3A
45,CR3A
40,CR3A
31,CR3A
78,CR3A
31,CR3A
30,CR3A
57,CR3A
37,CR3A
40,CR3A
30,CR3A
40,CR3A
32,CR3A
43,CR3A
44,CR3A
32,CR3A
43,CR3A
57,CR3A
69,CR3A
61,CR3A
35,CR3A
60,CR3A
34,CR3A
43,CR3A
55,CR3A
49,CR3A
34,CR3A
33,CR3A
33,CR3A
35,CR3A
35,CR3A
52,CR3A
45,CR3A
72,CR3A
51,CR3A
55,CR3A
44,CR3A
36,CR3A
43,CR3A
35,CR3A
37,CR3A
47,CR3A
43,CR3A
32,CR3A
39,CR3A
34,CR3A
35,CR3A
77,CR3A
32,CR3A
30,CR3A
53,CR3A
33,CR3A
49,CR3A
50,CR3A
43,CR3A
203,CR3A
39,CR3A
74,CR3A
34,CR3A
99,CR3A
39,CR3A
39,CR3A
37,CR3A
52,CR3A
35,CR3A
92,CR3B
32,CR3B
42,CR3B
31,CR3B
72,CR3B
32,CR3B
30,CR3B
50,CR3B
34,CR3B
44,CR3B
68,CR3B
37,CR3B
51,CR3B
70,CR3B
33,CR3B
40,CR3B
76,CR3B
31,CR3B
43,CR3B
48,CR3B
39,CR3B
32,CR3B
31,CR3B
43,CR3B
88,CR3B
30,CR3B
34,CR3B
30,CR3B
31,CR3B
31,CR3B
36,CR3B
35,CR3B
87,CR3B
39,CR3B
34,CR3B
36,CR3B
43,CR3B
39,CR3B
30,CR3B
38,CR3B
43,CR3B
75,CR3B
55,CR3B
219,CR3B
46,CR3B
43,CR3B
34,CR3B
34,CR3B
43,CR3B
63,CR3B
33,CR3B
33,CR3B
66,CR3B
46,CR3B
35,CR3B
36,CR3B
53,CR3B
34,CR3B
41,CR3B
48,CR3B
55,CR3B
50,CR3B
89,CR3B
39,CR3B
35,CR3B
33,CR3B
56,CR3B
33,CR3B
56,CR3B
32,CR3B
37,CR3B
68,CR3B
35,CR3B
36,CR3B
41,CR3B
59,CR3B
28,CR3B
29,CR3B
46,CR3B
40,CR3B
59,CR3B
37,CR3B
71,CR3B
36,CR3B
36,CR3B
30,CR3B
57,CR3B
38,CR3B
51,CR3B
59,CR3B
61,CR3B
47,CR3B
32,CR3B
49,CR3B
32,CR3B
36,CR3B
52,CR3B
37,CR3B
44,CR3B
79,CR3B
35,CR3B
38,CR3B
34,CR3B
44,CR3B
44,CR3B
34,CR3B
37,CR3B
38,CR3B
47,CR3B
35,CR3B
44,CR3B
36,CR3B
33,CR3B
45,CR3B
39,CR3B
57,CR3B
78,CR3B
53,CR3B
47,CR3B
40,CR3B
80,CR3B
36,CR3B
37,CR3B
38,CR3B
61,CR3B
51,CR3B
34,CR3B
32,CR3B
39,CR3B
40,CR3B
42,CR3B
35,CR3B
47,CR3B
57,CR3B
53,CR3B
40,CR3B
36,CR3B
37,CR3B
57,CR3B
31,CR3B
34,CR3B
43,CR3B
35,CR3B
43,CR3B
80,CR3B
38,CR3B
39,CR3B
30,CR3B
31,CR3B
45,CR3B
73,CR3B
49,CR3B
42,CR3B
37,CR3B
48,CR3B
72,CR3B
63,CR3B
55,CR3B
54,CR3B
42,CR3B
45,CR3B
152,CR3B
45,CR3B
36,CR3B
43,CR3B
123,CR3B
51,CR3B
33,CR3B
38,CR3B
226,CR3B
47,CR3B
58,CR3B
29,CR3B
35,CR3B
41,CR3B
52,CR3B
79,CR3B
34,CR3B
63,CR3B
77,CR3B
29,CR3B
53,CR3B
48,CR3B
46,CR3B
45,CR3B
34,CR3B
32,CR3B
34,CR3B
37,CR3B
31,CR3B
63,CR3B
34,CR3B
38,CR3B
41,CR3B
36,CR3B
46,CR3B
37,CR3B
42,CR3B
100,CR3B
30,CR3B
