time,model_name,total_size
31,S2,18216
14,S2,18216
23,S2,18216
74,S2,18216
21,S2,18216
31,S2,18216
21,S2,18216
15,S2,18216
16,S2,18216
66,S2,18216
67,S2,18216
21,S2,18216
59,S2,18216
27,S2,18216
41,S2,18216
19,S2,18216
17,S2,18216
30,S2,18216
18,S2,18216
18,S2,18216
20,S2,18216
23,S2,18216
17,S2,18216
24,S2,18216
18,S2,18216
19,S2,18216
27,S2,18216
175,S2,18216
21,S2,18216
63,S2,18216
38,S2,18216
22,S2,18216
19,S2,18216
19,S2,18216
34,S2,18216
345,S2,18216
20,S2,18216
17,S2,18216
22,S2,18216
73,S2,18216
22,S2,18216
23,S2,18216
30,S2,18216
38,S2,18216
28,S2,18216
19,S2,18216
17,S2,18216
17,S2,18216
31,S2,18216
19,S2,18216
60,S2,18216
72,S2,18216
30,S2,18216
21,S2,18216
25,S2,18216
14,S2,18216
66,S2,18216
103,S2,18216
27,S2,18216
19,S2,18216
31,S2,18216
27,S2,18216
69,S2,18216
30,S2,18216
19,S2,18216
94,S2,18216
30,S2,18216
22,S2,18216
19,S2,18216
34,S2,18216
15,S2,18216
42,S2,18216
186,S2,18216
20,S2,18216
202,S2,18216
79,S2,18216
24,S2,18216
105,S2,18216
91,S2,18216
116,S2,18216
18,S2,18216
19,S2,18216
15,S2,18216
685,S2,18216
39,S2,18216
58,S2,18216
17,S2,18216
50,S2,18216
19,S2,18216
44,S2,18216
27,S2,18216
184,S2,18216
27,S2,18216
74,S2,18216
67,S2,18216
44,S2,18216
971,S2,18216
15,S2,18216
37,S2,18216
23,S2,18216
20,S2,18216
23,S2,18216
19,S2,18216
47,S2,18216
25,S2,18216
309,S2,18216
31,S2,18216
17,S2,18216
55,S2,18216
21,S2,18216
125,S2,18216
29,S2,18216
17,S2,18216
23,S2,18216
23,S2,18216
19,S2,18216
29,S2,18216
35,S2,18216
15,S2,18216
153,S2,18216
29,S2,18216
20,S2,18216
91,S2,18216
29,S2,18216
21,S2,18216
14,S2,18216
23,S2,18216
247,S2,18216
103,S2,18216
25,S2,18216
38,S2,18216
35,S2,18216
34,S2,18216
22,S2,18216
23,S2,18216
31,S2,18216
27,S2,18216
58,S2,18216
21,S2,18216
33,S2,18216
98,S2,18216
22,S2,18216
29,S2,18216
24,S2,18216
22,S2,18216
27,S2,18216
20,S2,18216
28,S2,18216
44,S2,18216
21,S2,18216
22,S2,18216
23,S2,18216
24,S2,18216
15,S2,18216
14,S2,18216
16,S2,18216
28,S2,18216
21,S2,18216
253,S2,18216
29,S2,18216
164,S2,18216
305,S2,18216
20,S2,18216
15,S2,18216
14,S2,18216
31,S2,18216
26,S2,18216
21,S2,18216
38,S2,18216
21,S2,18216
27,S2,18216
17,S2,18216
17,S2,18216
14,S2,18216
26,S2,18216
32,S2,18216
27,S2,18216
18,S2,18216
99,S2,18216
20,S2,18216
18,S2,18216
39,S2,18216
27,S2,18216
93,S2,18216
63,S2,18216
16,S2,18216
28,S2,18216
31,S2,18216
23,S2,18216
30,S2,18216
20,S2,18216
15,S2,18216
20,S2,18216
29,S2,18216
22,S2,18216
32,S2,18216
241,S2,18216
23,S2,18216
20,S2,18216
16,S2,18216
29,S2,18216
14,S2,18216
72,S2,18216
27,S2,18216
562,S2,18216
22,S2,18216
23,S2,18216
305,S2,18216
25,S2,18216
48,S2,18216
27,S2,18216
93,S2,18216
48,S2,18216
22,S2,18216
21,S2,18216
44,S2,18216
29,S2,18216
35,S2,18216
21,S2,18216
19,S2,18216
48,S2,18216
131,S2,18216
19,S2,18216
24,S2,18216
35,S2,18216
78,S2,18216
28,S2,18216
27,S2,18216
20,S2,18216
21,S2,18216
23,S2,18216
21,S2,18216
884,S2,18216
21,S2,18216
20,S2,18216
28,S2,18216
23,S2,18216
233,S2,18216
15,S2,18216
53,S2,18216
20,S2,18216
22,S2,18216
89,S2,18216
50,S2,18216
26,S2,18216
380,S2,18216
88,S2,18216
18,S2,18216
42,S2,18216
48,S2,18216
63,S2,18216
50,S2,18216
18,S2,18216
19,S2,18216
23,S2,18216
14,S2,18216
33,S2,18216
18,S2,18216
26,S2,18216
17,S2,18216
25,S2,18216
32,S2,18216
16,S2,18216
17,S2,18216
24,S2,18216
24,S2,18216
37,S2,18216
110,S2,18216
24,S2,18216
14,S2,18216
23,S2,18216
19,S2,18216
249,S2,18216
47,S2,18216
27,S2,18216
23,S2,18216
67,S2,18216
26,S2,18216
15,S2,18216
26,S2,18216
25,S2,18216
85,S2,18216
27,S2,18216
199,S2,18216
24,S2,18216
30,S2,18216
942,S2,18216
26,S2,18216
32,S2,18216
23,S2,18216
28,S2,18216
31,S2,18216
16,S2,18216
31,S2,18216
28,S2,18216
46,S2,18216
21,S2,18216
75,S2,18216
63,S2,18216
27,S2,18216
18,S2,18216
20,S2,18216
16,S2,18216
270,S2,18216
76,S2,18216
22,S2,18216
27,S2,18216
23,S2,18216
36,S2,18216
16,S2,18216
15,S2,18216
21,S2,18216
34,S2,18216
20,S2,18216
24,S2,18216
31,S2,18216
17,S2,18216
19,S2,18216
30,S2,18216
27,S2,18216
47,S2,18216
18,S2,18216
15,S2,18216
50,S2,18216
16,S2,18216
59,S2,18216
34,S2,18216
14,S2,18216
17,S2,18216
57,S2,18216
23,S2,18216
60,S2,18216
28,S2,18216
30,S2,18216
23,S2,18216
29,S2,18216
35,S2,18216
51,S2,18216
43,S2,18216
16,S2,18216
22,S2,18216
110,S2,18216
24,S2,18216
25,S2,18216
33,S2,18216
22,S2,18216
53,S2,18216
16,S2,18216
177,S2,18216
27,S2,18216
34,S2,18216
17,S2,18216
181,S2,18216
21,S2,18216
24,S2,18216
25,S2,18216
22,S2,18216
27,S2,18216
32,S2,18216
27,S2,18216
26,S2,18216
38,S2,18216
16,S2,18216
25,S2,18216
25,S2,18216
27,S2,18216
75,S2,18216
37,S2,18216
46,S2,18216
56,S2,18216
87,S2,18216
32,S2,18216
27,S2,18216
43,S2,18216
90,S2,18216
24,S2,18216
27,S2,18216
42,S2,18216
25,S2,18216
83,S2,18216
281,S2,18216
50,S2,18216
70,S2,18216
117,S2,18216
25,S2,18216
31,S2,18216
37,S2,18216
18,S2,18216
88,S2,18216
74,S2,18216
28,S2,18216
17,S2,18216
20,S2,18216
21,S2,18216
35,S2,18216
95,S2,18216
21,S2,18216
18,S2,18216
16,S2,18216
21,S2,18216
23,S2,18216
120,S2,18216
26,S2,18216
128,S2,18216
73,S2,18216
44,S2,18216
39,S2,18216
55,S2,18216
30,S2,18216
21,S2,18216
34,S2,18216
29,S2,18216
38,S2,18216
35,S2,18216
120,S2,18216
23,S2,18216
25,S2,18216
17,S2,18216
23,S2,18216
22,S2,18216
111,S2,18216
157,S2,18216
31,S2,18216
53,S2,18216
30,S2,18216
124,S2,18216
42,S2,18216
48,S2,18216
105,S2,18216
26,S2,18216
23,S2,18216
45,S2,18216
43,S2,18216
29,S2,18216
71,S2,18216
24,S2,18216
17,S2,18216
76,S2,18216
43,S2,18216
31,S2,18216
35,S2,18216
25,S2,18216
24,S2,18216
46,S2,18216
35,S2,18216
86,S2,18216
24,S2,18216
24,S2,18216
23,S2,18216
59,S2,18216
32,S2,18216
174,S2,18216
105,S2,18216
50,S2,18216
25,S2,18216
21,S2,18216
39,S2,18216
22,S2,18216
23,S2,18216
32,S2,18216
109,S2,18216
16,S2,18216
23,S2,18216
26,S2,18216
109,S2,18216
29,S2,18216
27,S2,18216
27,S2,18216
34,S2,18216
42,S2,18216
27,S2,18216
29,S2,18216
25,S2,18216
17,S2,18216
29,S2,18216
26,S2,18216
117,S2,18216
27,S2,18216
30,S2,18216
26,S2,18216
32,S2,18216
81,S2,18216
18,S2,18216
298,S2,18216
26,S2,18216
102,S2,18216
116,S2,18216
28,S2,18216
88,S2,18216
121,S2,18216
100,S2,18216
55,S2,18216
37,S2,18216
43,S2,18216
46,S2,18216
31,S2,18216
43,S2,18216
117,S2,18216
41,S2,18216
7733,S2,18216
17,S2,18216
66,S2,18216
42,S2,18216
18,S2,18216
29,S2,18216
42,S2,18216
32,S2,18216
40,S2,18216
23,S2,18216
34,S2,18216
22,S2,18216
158,S2,18216
139,S2,18216
99,S2,18216
149,S2,18216
38,S2,18216
37,S2,18216
24,S2,18216
129,S2,18216
24,S2,18216
30,S2,18216
25,S2,18216
82,S2,18216
24,S2,18216
95,S2,18216
152,S2,18216
136,S2,18216
29,S2,18216
18,S2,18216
18,S2,18216
18,S2,18216
28,S2,18216
25,S2,18216
16,S2,18216
45,S2,18216
33,S2,18216
25,S2,18216
20,S2,18216
17,S2,18216
21,S2,18216
22,S2,18216
27,S2,18216
26,S2,18216
21,S2,18216
27,S2,18216
146,S2,18216
123,S2,18216
37,S2,18216
35,S2,18216
25,S2,18216
25,S2,18216
20,S2,18216
36,S2,18216
22,S2,18216
43,S2,18216
26,S2,18216
25,S2,18216
24,S2,18216
22,S2,18216
23,S2,18216
19,S2,18216
40,S2,18216
58,S2,18216
23,S2,18216
25,S2,18216
19,S2,18216
50,S2,18216
35,S2,18216
43,S2,18216
23,S2,18216
67,S2,18216
22,S2,18216
23,S2,18216
18,S2,18216
33,S2,18216
23,S2,18216
22,S2,18216
31,S2,18216
32,S2,18216
20,S2,18216
25,S2,18216
28,S2,18216
22,S2,18216
19,S2,18216
30,S2,18216
25,S2,18216
51,S2,18216
24,S2,18216
21,S2,18216
18,S2,18216
69,S2,18216
34,S2,18216
19,S2,18216
34,S2,18216
31,S2,18216
19,S2,18216
28,S2,18216
39,S2,18216
32,S2,18216
36,S2,18216
98,S2,18216
31,S2,18216
23,S2,18216
27,S2,18216
119,S2,18216
26,S2,18216
54,S2,18216
30,S2,18216
51,S2,18216
28,S2,18216
36,S2,18216
54,S2,18216
23,S2,18216
25,S2,18216
19,S2,18216
42,S2,18216
17,S2,18216
39,S2,18216
104,S2,18216
26,S2,18216
42,S2,18216
38,S2,18216
28,S2,18216
79,S2,18216
27,S2,18216
133,S2,18216
37,S2,18216
32,S2,18216
79,S2,18216
70,S2,18216
33,S2,18216
29,S2,18216
22,S2,18216
41,S2,18216
29,S2,18216
26,S2,18216
19,S2,18216
33,S2,18216
113,S2,18216
35,S2,18216
37,S2,18216
52,S2,18216
35,S2,18216
22,S2,18216
17,S2,18216
25,S2,18216
31,S2,18216
90,S2,18216
113,S2,18216
23,S2,18216
19,S2,18216
123,S2,18216
30,S2,18216
20,S2,18216
36,S2,18216
34,S2,18216
48,S2,18216
24,S2,18216
28,S2,18216
23,S2,18216
27,S2,18216
47,S2,18216
37,S2,18216
17,S2,18216
17,S2,18216
23,S2,18216
98,S2,18216
30,S2,18216
27,S2,18216
43,S2,18216
185,S2,18216
26,S2,18216
28,S2,18216
24,S2,18216
132,S2,18216
109,S2,18216
55,S2,18216
23,S2,18216
18,S2,18216
34,S2,18216
35,S2,18216
29,S2,18216
21,S2,18216
100,S2,18216
26,S2,18216
4659,S2,18216
32,S2,18216
34,S2,18216
21,S2,18216
26,S2,18216
21,S2,18216
22,S2,18216
26,S2,18216
25,S2,18216
21,S2,18216
42,S2,18216
43,S2,18216
52,S2,18216
25,S2,18216
36,S2,18216
20,S2,18216
32,S2,18216
21,S2,18216
30,S2,18216
26,S2,18216
27,S2,18216
25,S2,18216
34,S2,18216
22,S2,18216
140,S2,18216
27,S2,18216
29,S2,18216
40,S2,18216
179,S2,18216
105,S2,18216
52,S2,18216
50,S2,18216
25,S2,18216
21,S2,18216
30,S2,18216
124,S2,18216
23,S2,18216
17,S2,18216
27,S2,18216
35,S2,18216
25,S2,18216
25,S2,18216
16,S2,18216
29,S2,18216
24,S2,18216
29,S2,18216
18,S2,18216
58,S2,18216
28,S2,18216
54,S2,18216
37,S2,18216
20,S2,18216
50,S2,18216
49,S2,18216
27,S2,18216
26,S2,18216
110,S2,18216
18,S2,18216
24,S2,18216
48,S2,18216
42,S2,18216
22,S2,18216
21,S2,18216
99,S2,18216
27,S2,18216
32,S2,18216
37,S2,18216
31,S2,18216
21,S2,18216
22,S2,18216
18,S2,18216
31,S2,18216
22,S2,18216
32,S2,18216
23,S2,18216
33,S2,18216
26,S2,18216
21,S2,18216
17,S2,18216
16,S2,18216
26,S2,18216
64,S2,18216
26,S2,18216
24,S2,18216
18,S2,18216
22,S2,18216
5132,S2,18216
24,S2,18216
15,S2,18216
21,S2,18216
57,S2,18216
31,S2,18216
31,S2,18216
22,S2,18216
143,S2,18216
25,S2,18216
26,S2,18216
28,S2,18216
92,S2,18216
39,S2,18216
27,S2,18216
20,S2,18216
39,S2,18216
23,S2,18216
22,S2,18216
18,S2,18216
31,S2,18216
36,S2,18216
21,S2,18216
25,S2,18216
22,S2,18216
29,S2,18216
23,S2,18216
21,S2,18216
27,S2,18216
110,S2,18216
17,S2,18216
103,S2,18216
31,S2,18216
32,S2,18216
28,S2,18216
19,S2,18216
42,S2,18216
16,S2,18216
117,S2,18216
21,S2,18216
18,S2,18216
34,S2,18216
21,S2,18216
23,S2,18216
47,S2,18216
19,S2,18216
23,S2,18216
17,S2,18216
26,S2,18216
23,S2,18216
25,S2,18216
30,S2,18216
34,S2,18216
21,S2,18216
25,S2,18216
24,S2,18216
16,S2,18216
20,S2,18216
34,S2,18216
36,S2,18216
97,S2,18216
28,S2,18216
37,S2,18216
35,S2,18216
20,S2,18216
21,S2,18216
22,S2,18216
21,S2,18216
56,S2,18216
29,S2,18216
37,S2,18216
18,S2,18216
29,S2,18216
23,S2,18216
26,S2,18216
27,S2,18216
33,S2,18216
18,S2,18216
21,S2,18216
22,S2,18216
30,S2,18216
17,S2,18216
24,S2,18216
180,S2,18216
32,S2,18216
29,S2,18216
35,S2,18216
20,S2,18216
17,S2,18216
79,S2,18216
29,S2,18216
25,S2,18216
24,S2,18216
97,S2,18216
90,S2,18216
27,S2,18216
39,S2,18216
19,S2,18216
53,S2,18216
31,S2,18216
24,S2,18216
25,S2,18216
31,S2,18216
31,S2,18216
92,S2,18216
20,S2,18216
23,S2,18216
27,S2,18216
26,S2,18216
63,S2,18216
16,S2,18216
17,S2,18216
33,S2,18216
33,S2,18216
37,S2,18216
20,S2,18216
43,S2,18216
28,S2,18216
29,S2,18216
28,S2,18216
31,S2,18216
27,S2,18216
30,S2,18216
31,S2,18216
24,S2,18216
26,S2,18216
87,S2,18216
16,S2,18216
17,S2,18216
32,S2,18216
42,S2,18216
29,S2,18216
23,S2,18216
19,S2,18216
25,S2,18216
19,S2,18216
30,S2,18216
28,S2,18216
18,S2,18216
35,S2,18216
28,S2,18216
26,S2,18216
268,S2,18216
28,S2,18216
41,S2,18216
24,S2,18216
41,S2,18216
23,S2,18216
31,S2,18216
20,S2,18216
23,S2,18216
42,S2,18216
21,S2,18216
47,S2,18216
46,S2,18216
41,S2,18216
25,S2,18216
20,S2,18216
22,S2,18216
78,S2,18216
44,S2,18216
41,S2,18216
16,S2,18216
38,S2,18216
27,S2,18216
54,S2,18216
21,S2,18216
28,S2,18216
46,S2,18216
24,S2,18216
40,S2,18216
48,S2,18216
114,S2,18216
20,S2,18216
42,S2,18216
20,S2,18216
40,S2,18216
46,S2,18216
29,S2,18216
26,S2,18216
49,S2,18216
22,S2,18216
22,S2,18216
19,S2,18216
55,S2,18216
46,S2,18216
52,S2,18216
38,S2,18216
43,S2,18216
47,S2,18216
65,S2,18216
33,S2,18216
40,S2,18216
15,S2,18216
48,S2,18216
30,S2,18216
21,S2,18216
81,S2,18216
66,S2,18216
18,S2,18216
20,S2,18216
14,S2,18216
19,S2,18216
34,S2,18216
38,S2,18216
50,S2,18216
26,S2,18216
23,S2,18216
34,S2,18216
54,S2,18216
16,S2,18216
37,S2,18216
23,S2,18216
26,S2,18216
22,S2,18216
26,S2,18216
23,S2,18216
59,S2,18216
27,S2,18216
24,S2,18216
20,S2,18216
39,S2,18216
41,S2,18216
40,S2,18216
40,S2,18216
19,S2,18216
16,S2,18216
51,S2,18216
19,S2,18216
50,S2,18216
29,S2,18216
33,S2,18216
43,S2,18216
15,S2,18216
39,S2,18216
36,S2,18216
37,S2,18216
44,S2,18216
21,S2,18216
37,S2,18216
75,S2,18216
19,S2,18216
26,S2,18216
40,S2,18216
29,S2,18216
16,S2,18216
78,S2,18216
32,S2,18216
20,S2,18216
19,S2,18216
69,S2,18216
15,S2,18216
49,S2,18216
22,S2,18216
20,S2,18216
18,S2,18216
32,S2,18216
48,S2,18216
49,S2,18216
27,S2,18216
62,S2,18216
26,S2,18216
34,S2,18216
27,S2,18216
38,S2,18216
84,S2,18216
22,S2,18216
42,S2,18216
19,S2,18216
18,S2,18216
51,S2,18216
23,S2,18216
43,S2,18216
47,S2,18216
36,S2,18216
28,S2,18216
31,S2,18216
191,S2,18216
17,S2,18216
82,S2,18216
20,S2,18216
27,S2,18216
40,S2,18216
22,S2,18216
14,S2,18216
27,S2,18216
16,S2,18216
29,S2,18216
22,S2,18216
42,S2,18216
55,S2,18216
37,S2,18216
19,S2,18216
25,S2,18216
23,S2,18216
31,S2,18216
27,S2,18216
34,S2,18216
61,S2,18216
20,S2,18216
29,S2,18216
37,S2,18216
51,S2,18216
23,S2,18216
23,S2,18216
49,S2,18216
22,S2,18216
26,S2,18216
24,S2,18216
25,S2,18216
22,S2,18216
20,S2,18216
22,S2,18216
18,S2,18216
49,S2,18216
75,S2,18216
48,S2,18216
45,S2,18216
22,S2,18216
33,S2,18216
25,S2,18216
24,S2,18216
28,S2,18216
26,S2,18216
20,S2,18216
14,S2,18216
40,S2,18216
22,S2,18216
24,S2,18216
40,S2,18216
28,S2,18216
36,S2,18216
25,S2,18216
24,S2,18216
29,S2,18216
50,S2,18216
32,S2,18216
21,S2,18216
24,S2,18216
23,S2,18216
25,S2,18216
21,S2,18216
47,S2,18216
23,S2,18216
21,S2,18216
24,S2,18216
40,S2,18216
26,S2,18216
38,S2,18216
25,S2,18216
17,S2,18216
27,S2,18216
37,S2,18216
31,S2,18216
17,S2,18216
15,S2,18216
22,S2,18216
32,S2,18216
79,S2,18216
77,S2,18216
29,S2,18216
20,S2,18216
30,S2,18216
24,S2,18216
36,S2,18216
20,S2,18216
31,S2,18216
45,S2,18216
41,S2,18216
18,S2,18216
15,S2,18216
28,S2,18216
27,S2,18216
21,S2,18216
62,S2,18216
23,S2,18216
23,S2,18216
21,S2,18216
28,S2,18216
19,S2,18216
98,S2,18216
47,S2,18216
20,S2,18216
31,S2,18216
43,S2,18216
20,S2,18216
20,S2,18216
20,S2,18216
34,S2,18216
27,S2,18216
28,S2,18216
24,S2,18216
29,S2,18216
25,S2,18216
22,S2,18216
58,S2,18216
28,S2,18216
32,S2,18216
20,S2,18216
44,S2,18216
22,S2,18216
34,S2,18216
33,S2,18216
40,S2,18216
18,S2,18216
55,S2,18216
20,S2,18216
21,S2,18216
21,S2,18216
30,S2,18216
29,S2,18216
18,S2,18216
25,S2,18216
14,S2,18216
19,S2,18216
30,S2,18216
23,S2,18216
42,S2,18216
23,S2,18216
53,S2,18216
39,S2,18216
40,S2,18216
45,S2,18216
34,S2,18216
39,S2,18216
29,S2,18216
26,S2,18216
22,S2,18216
18,S2,18216
25,S2,18216
25,S2,18216
30,S2,18216
24,S2,18216
21,S2,18216
15,S2,18216
22,S2,18216
17,S2,18216
37,S2,18216
25,S2,18216
32,S2,18216
17,S2,18216
22,S2,18216
20,S2,18216
41,S2,18216
74,S2,18216
4414,S2,18216
15,S2,18216
139,S2,18216
15,S2,18216
23,S2,18216
43,S2,18216
43,S2,18216
28,S2,18216
24,S2,18216
23,S2,18216
20,S2,18216
16,S2,18216
45,S2,18216
29,S2,18216
69,S2,18216
24,S2,18216
31,S2,18216
16,S2,18216
18,S2,18216
26,S2,18216
86,S2,18216
23,S2,18216
36,S2,18216
25,S2,18216
30,S2,18216
15,S2,18216
28,S2,18216
17,S2,18216
31,S2,18216
24,S2,18216
17,S2,18216
40,S2,18216
27,S2,18216
24,S2,18216
36,S2,18216
25,S2,18216
26,S2,18216
28,S2,18216
48,S2,18216
19,S2,18216
21,S2,18216
50,S2,18216
29,S2,18216
57,S2,18216
24,S2,18216
17,S2,18216
28,S2,18216
20,S2,18216
35,S2,18216
21,S2,18216
30,S2,18216
19,S2,18216
28,S2,18216
33,S2,18216
23,S2,18216
25,S2,18216
34,S2,18216
45,S2,18216
88,S2,18216
18,S2,18216
22,S2,18216
28,S2,18216
28,S2,18216
32,S2,18216
23,S2,18216
21,S2,18216
49,S2,18216
22,S2,18216
25,S2,18216
166,S2,18216
163,S2,18216
23,S2,18216
29,S2,18216
31,S2,18216
25,S2,18216
20,S2,18216
26,S2,18216
53,S2,18216
23,S2,18216
34,S2,18216
21,S2,18216
21,S2,18216
16,S2,18216
21,S2,18216
33,S2,18216
30,S2,18216
27,S2,18216
45,S2,18216
32,S2,18216
23,S2,18216
16,S2,18216
36,S2,18216
31,S2,18216
27,S2,18216
28,S2,18216
36,S2,18216
36,S2,18216
23,S2,18216
20,S2,18216
26,S2,18216
22,S2,18216
27,S2,18216
33,S2,18216
23,S2,18216
37,S2,18216
22,S2,18216
34,S2,18216
40,S2,18216
31,S2,18216
40,S2,18216
51,S2,18216
21,S2,18216
27,S2,18216
39,S2,18216
25,S2,18216
21,S2,18216
22,S2,18216
20,S2,18216
24,S2,18216
29,S2,18216
26,S2,18216
90,S2,18216
25,S2,18216
23,S2,18216
63,S2,18216
38,S2,18216
27,S2,18216
15,S2,18216
51,S2,18216
25,S2,18216
43,S2,18216
21,S2,18216
16,S2,18216
18,S2,18216
78,S2,18216
21,S2,18216
32,S2,18216
16,S2,18216
35,S2,18216
25,S2,18216
21,S2,18216
24,S2,18216
25,S2,18216
22,S2,18216
28,S2,18216
45,S2,18216
23,S2,18216
15,S2,18216
26,S2,18216
49,S2,18216
24,S2,18216
19,S2,18216
28,S2,18216
29,S2,18216
39,S2,18216
17,S2,18216
30,S2,18216
17,S2,18216
22,S2,18216
35,S2,18216
33,S2,18216
28,S2,18216
30,S2,18216
19,S2,18216
110,S2,18216
21,S2,18216
17,S2,18216
23,S2,18216
31,S2,18216
45,S2,18216
21,S2,18216
31,S2,18216
29,S2,18216
17,S2,18216
19,S2,18216
27,S2,18216
42,S2,18216
23,S2,18216
16,S2,18216
47,S2,18216
15,S2,18216
29,S2,18216
30,S2,18216
19,S2,18216
16,S2,18216
34,S2,18216
25,S2,18216
25,S2,18216
28,S2,18216
70,S2,18216
34,S2,18216
17,S2,18216
15,S2,18216
17,S2,18216
60,S2,18216
21,S2,18216
25,S2,18216
36,S2,18216
36,S2,18216
23,S2,18216
49,S2,18216
38,S2,18216
37,S2,18216
23,S2,18216
22,S2,18216
27,S2,18216
35,S2,18216
50,S2,18216
25,S2,18216
38,S2,18216
28,S2,18216
29,S2,18216
34,S2,18216
27,S2,18216
24,S2,18216
39,S2,18216
33,S2,18216
21,S2,18216
20,S2,18216
80,S2,18216
31,S2,18216
24,S2,18216
16,S2,18216
50,S2,18216
23,S2,18216
20,S2,18216
30,S2,18216
20,S2,18216
32,S2,18216
27,S2,18216
24,S2,18216
20,S2,18216
33,S2,18216
15,S2,18216
24,S2,18216
25,S2,18216
23,S2,18216
27,S2,18216
60,S2,18216
25,S2,18216
113,S2,18216
15,S2,18216
15,S2,18216
33,S2,18216
27,S2,18216
27,S2,18216
72,S2,18216
44,S2,18216
25,S2,18216
23,S2,18216
51,S2,18216
28,S2,18216
43,S2,18216
82,S2,18216
33,S2,18216
15,S2,18216
21,S2,18216
21,S2,18216
31,S2,18216
389,S2,18216
21,S2,18216
26,S2,18216
21,S2,18216
95,S2,18216
24,S2,18216
30,S2,18216
22,S2,18216
23,S2,18216
25,S2,18216
104,S2,18216
29,S2,18216
33,S2,18216
112,S2,18216
23,S2,18216
151,S2,18216
21,S2,18216
22,S2,18216
41,S2,18216
95,S2,18216
28,S2,18216
61,S2,18216
21,S2,18216
373,S2,18216
169,S2,18216
79,S2,18216
34,S2,18216
49,S2,18216
105,S2,18216
43,S2,18216
69,S2,18216
74,S2,18216
26,S2,18216
93,S2,18216
238,S2,18216
22,S2,18216
50,S2,18216
144,S2,18216
82,S2,18216
159,S2,18216
24,S2,18216
46,S2,18216
58,S2,18216
154,S2,18216
18,S2,18216
107,S2,18216
22,S2,18216
106,S2,18216
92,S2,18216
40,S2,18216
26,S2,18216
23,S2,18216
31,S2,18216
91,S2,18216
26,S2,18216
79,S2,18216
148,S2,18216
86,S2,18216
21,S2,18216
82,S2,18216
187,S2,18216
20,S2,18216
68,S2,18216
72,S2,18216
55,S2,18216
24,S2,18216
92,S2,18216
20,S2,18216
44,S2,18216
20,S2,18216
89,S2,18216
21,S2,18216
26,S2,18216
67,S2,18216
571,S2,18216
37,S2,18216
26,S2,18216
92,S2,18216
87,S2,18216
228,S2,18216
25,S2,18216
48,S2,18216
40,S2,18216
67,S2,18216
22,S2,18216
149,S2,18216
220,S2,18216
22,S2,18216
24,S2,18216
23,S2,18216
29,S2,18216
15,S2,18216
30,S2,18216
27,S2,18216
52,S2,18216
40,S2,18216
271,S2,18216
14,S2,18216
55,S2,18216
132,S2,18216
34,S2,18216
43,S2,18216
25,S2,18216
40,S2,18216
21,S2,18216
126,S2,18216
25,S2,18216
45,S2,18216
25,S2,18216
49,S2,18216
78,S2,18216
15,S2,18216
25,S2,18216
242,S2,18216
25,S2,18216
20,S2,18216
20,S2,18216
97,S2,18216
108,S2,18216
23,S2,18216
54,S2,18216
29,S2,18216
52,S2,18216
35,S2,18216
18,S2,18216
18,S2,18216
84,S2,18216
20,S2,18216
17,S2,18216
60,S2,18216
42,S2,18216
904,S2,18216
187,S2,18216
28,S2,18216
24,S2,18216
96,S2,18216
43,S2,18216
57,S2,18216
61,S2,18216
30,S2,18216
397,S2,18216
273,S2,18216
74,S2,18216
24,S2,18216
1159,S2,18216
47,S2,18216
21,S2,18216
20,S2,18216
23,S2,18216
63,S2,18216
23,S2,18216
46,S2,18216
61,S2,18216
28,S2,18216
48,S2,18216
49,S2,18216
24,S2,18216
26,S2,18216
36,S2,18216
37,S2,18216
27,S2,18216
32,S2,18216
30,S2,18216
21,S2,18216
62,S2,18216
22,S2,18216
23,S2,18216
27,S2,18216
207,S2,18216
20,S2,18216
17,S2,18216
23,S2,18216
21,S2,18216
51,S2,18216
311,S2,18216
17,S2,18216
89,S2,18216
32,S2,18216
24,S2,18216
23,S2,18216
42,S2,18216
26,S2,18216
36,S2,18216
31,S2,18216
36,S2,18216
68,S2,18216
42,S2,18216
32,S2,18216
22,S2,18216
29,S2,18216
25,S2,18216
71,S2,18216
42,S2,18216
30,S2,18216
40,S2,18216
22,S2,18216
26,S2,18216
24,S2,18216
85,S2,18216
49,S2,18216
168,S2,18216
27,S2,18216
18,S2,18216
27,S2,18216
23,S2,18216
30,S2,18216
18,S2,18216
37,S2,18216
30,S2,18216
33,S2,18216
22,S2,18216
23,S2,18216
19,S2,18216
27,S2,18216
23,S2,18216
19,S2,18216
348,S2,18216
24,S2,18216
25,S2,18216
22,S2,18216
20,S2,18216
16,S2,18216
33,S2,18216
27,S2,18216
39,S2,18216
23,S2,18216
26,S2,18216
38,S2,18216
33,S2,18216
29,S2,18216
21,S2,18216
26,S2,18216
31,S2,18216
16,S2,18216
20,S2,18216
25,S2,18216
31,S2,18216
30,S2,18216
36,S2,18216
26,S2,18216
21,S2,18216
106,S2,18216
26,S2,18216
64,S2,18216
90,S2,18216
41,S2,18216
23,S2,18216
18,S2,18216
22,S2,18216
65,S2,18216
22,S2,18216
29,S2,18216
21,S2,18216
29,S2,18216
954,S2,18216
38,S2,18216
52,S2,18216
128,S2,18216
26,S2,18216
21,S2,18216
53,S2,18216
28,S2,18216
29,S2,18216
51,S2,18216
59,S2,18216
34,S2,18216
23,S2,18216
24,S2,18216
30,S2,18216
22,S2,18216
25,S2,18216
21,S2,18216
54,S2,18216
